hycg,#genre#
CCTV5+,http://alist.guangyuan.site:8188/rtp/239.77.0.87:5146$广东电信
CCTV5+,http://www.liangcl.top:8686/rtp/233.50.201.220:5140$浙江电信
CCTV5+,http://www.sjwyp.com:4022/rtp/239.254.200.46:8004$河北电信
CCTV5+,http://share.xlangnan.cn:10316/rtp/239.254.200.46:8004$河北电信
CCTV6,http://thhomes.cn:4000/rtp/239.3.1.174:8001$北京联通
CCTV6,http://www.yzddy.top:8800/rtp/239.49.8.76:8000$江苏电信
CCTV6,http://kodbox.guangyuan.site:8188/rtp/239.77.0.171:5146$广东电信
CCTV6,http://zczb.aylzline.top:8899/rtp/225.1.2.143:10876$河南联通
CCTV6,http://168250.xyz:1111/rtp/239.5.1.103:5000$天津电信
CCTV6,http://pr.19760929.xyz:9688/rtp/239.77.0.171:5146$广东电信
CCTV6,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.200.109:5140$浙江电信
CCTV6,http://phmanet.com:9999/rtp/239.76.253.156:9000$湖南电信
CCTV6,http://phmanet.com:9999/rtp/239.76.246.156:1234$湖南电信
CCTV6,http://www.sclvip.top:8787/rtp/239.49.8.76:8000$江苏电信
CCTV6,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.198:5140$浙江联通
CCTV6,http://www.lvyjay.win:4022/rtp/233.50.200.109:5140$浙江电信
CCTV6,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.174:8001$北京联通
CCTV6,http://pve.iszbd.com:4022/rtp/225.0.4.144:7980$重庆联通
CCTV6,http://zqh2333.top:2222/rtp/239.94.0.6:5140$四川电信
CCTV6,http://home.scanflove.com:7788/rtp/235.254.198.55:1496$重庆电信
CCTV6,http://r.xace.fun:4999/rtp/239.3.1.174:8001$北京联通
CCTV6,http://www.hiliu.myds.me:18088/rtp/239.69.1.124:10382$湖北电信
CCTV6,http://www.andy-nas.top:8623/rtp/239.76.253.156:9000$湖南电信
CCTV6,http://www.andy-nas.top:8623/rtp/239.76.246.156:1234$湖南电信
CCTV6,http://hiliu.myds.me:18088/rtp/239.69.1.124:10382$湖北电信
CCTV6,http://www.marcvision.xyz:8000/rtp/238.1.78.172:7248$安徽电信
CCTV6,http://b.xiongnas.top:8888/rtp/239.3.1.174:8001$北京联通
CCTV6,http://www.maomizi.cn:9530/rtp/239.77.0.171:5146$广东电信
CCTV6,http://zb.hexuntong.net:8188/rtp/239.3.1.174:8001$北京联通
CCTV6,http://esxi.juzhijian.com:8822/rtp/239.16.20.6:10060$河南电信
CCTV6,http://www.maomizi.cn:9527/rtp/239.77.0.171:5146$广东电信
CCTV6,http://www.lizhinas.top:10086/rtp/239.252.219.237:5140$江西电信
CCTV6,http://audios.guangyuan.site:8188/rtp/239.77.0.171:5146$广东电信
CCTV6,http://jxyxnk.x3322.net:4022/rtp/239.252.219.237:5140$江西电信
CCTV6,http://hook.msen.site:8000/rtp/235.254.198.55:1496$重庆电信
CCTV6,http://nas.yzzdxc.cn:16666/rtp/239.37.0.233:5540$吉林电信
CCTV6,http://hs.hejd.net:7088/rtp/233.50.200.109:5140$浙江电信
CCTV6,http://www.liyajun.top:7088/rtp/239.253.92.193:6058$河北联通
CCTV6,http://woc.iiiya.cn:18888/rtp/239.61.3.36:9734$福建电信
CCTV6,http://home.amucn.net:8800/rtp/239.49.8.76:8000$江苏电信
CCTV6,http://iptv.xxika.net:8188/rtp/239.77.0.171:5146$广东电信
CCTV6,http://z.d4p.cn:8000/rtp/239.49.8.76:8000$江苏电信
CCTV6,http://server.juzhijian.com:8822/rtp/239.16.20.6:10060$河南电信
CCTV6,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.124:10382$湖北电信
CCTV6,http://a.xiongnas.top:8888/rtp/239.3.1.174:8001$北京联通
CCTV6,http://kms.yzzdxc.cn:16666/rtp/239.37.0.233:5540$吉林电信
CCTV6,http://joyznm.i234.me:20000/rtp/239.3.1.174:8001$北京联通
CCTV6,http://101.wifi98.com:9001/rtp/232.0.0.172:1234$辽宁联通
CCTV6,http://alist.guangyuan.site:8188/rtp/239.77.0.171:5146$广东电信
CCTV6,http://www.liangcl.top:8686/rtp/233.50.200.109:5140$浙江电信
CCTV6,http://www.sjwyp.com:4022/rtp/239.254.201.154:7207$河北电信
CCTV7,http://thhomes.cn:4000/rtp/239.3.1.61:8104$北京联通
CCTV7,http://www.yzddy.top:8800/rtp/239.49.0.126:8000$江苏电信
CCTV7,http://kodbox.guangyuan.site:8188/rtp/239.77.0.138:5146$广东电信
CCTV7,http://zczb.aylzline.top:8899/rtp/225.1.2.79:10468$河南联通
CCTV7,http://168250.xyz:1111/rtp/239.5.1.8:5000$天津电信
CCTV7,http://pr.19760929.xyz:9688/rtp/239.77.0.138:5146$广东电信
CCTV7,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.200.102:5140$浙江电信
CCTV7,http://phmanet.com:9999/rtp/239.76.253.157:9000$湖南电信
CCTV7,http://phmanet.com:9999/rtp/239.76.246.157:1234$湖南电信
CCTV7,http://www.sclvip.top:8787/rtp/239.49.0.126:8000$江苏电信
CCTV7,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.120:5140$浙江联通
CCTV7,http://www.lvyjay.win:4022/rtp/233.50.200.102:5140$浙江电信
CCTV7,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.61:8104$北京联通
CCTV7,http://pve.iszbd.com:4022/rtp/225.0.4.127:7980$重庆联通
CCTV7,http://zqh2333.top:2222/rtp/239.94.0.7:5140$四川电信
CCTV7,http://home.scanflove.com:7788/rtp/235.254.198.56:1500$重庆电信
CCTV7,http://r.xace.fun:4999/rtp/239.3.1.61:8104$北京联通
CCTV7,http://www.hiliu.myds.me:18088/rtp/239.69.1.103:10256$湖北电信
CCTV7,http://www.andy-nas.top:8623/rtp/239.76.253.157:9000$湖南电信
CCTV7,http://www.andy-nas.top:8623/rtp/239.76.246.157:1234$湖南电信
CCTV7,http://hiliu.myds.me:18088/rtp/239.69.1.103:10256$湖北电信
CCTV7,http://www.marcvision.xyz:8000/rtp/238.1.78.239:7784$安徽电信
CCTV7,http://b.xiongnas.top:8888/rtp/239.3.1.61:8104$北京联通
CCTV7,http://www.maomizi.cn:9530/rtp/239.77.0.138:5146$广东电信
CCTV7,http://zb.hexuntong.net:8188/rtp/239.3.1.61:8104$北京联通
CCTV7,http://esxi.juzhijian.com:8822/rtp/239.16.20.51:10510$河南电信
CCTV7,http://www.maomizi.cn:9527/rtp/239.77.0.138:5146$广东电信
CCTV7,http://www.lizhinas.top:10086/rtp/239.252.220.185:5140$江西电信
CCTV7,http://audios.guangyuan.site:8188/rtp/239.77.0.138:5146$广东电信
CCTV7,http://jxyxnk.x3322.net:4022/rtp/239.252.220.185:5140$江西电信
CCTV7,http://hook.msen.site:8000/rtp/235.254.198.56:1500$重庆电信
CCTV7,http://hs.hejd.net:7088/rtp/233.50.200.102:5140$浙江电信
CCTV7,http://www.liyajun.top:7088/rtp/239.253.92.194:6059$河北联通
CCTV7,http://woc.iiiya.cn:18888/rtp/239.61.2.175:9038$福建电信
CCTV7,http://home.amucn.net:8800/rtp/239.49.0.126:8000$江苏电信
CCTV7,http://iptv.xxika.net:8188/rtp/239.77.0.138:5146$广东电信
CCTV7,http://z.d4p.cn:8000/rtp/239.49.0.126:8000$江苏电信
CCTV7,http://server.juzhijian.com:8822/rtp/239.16.20.51:10510$河南电信
CCTV7,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.103:10256$湖北电信
CCTV7,http://a.xiongnas.top:8888/rtp/239.3.1.61:8104$北京联通
CCTV7,http://joyznm.i234.me:20000/rtp/239.3.1.61:8104$北京联通
CCTV7,http://101.wifi98.com:9001/rtp/232.0.0.136:1234$辽宁联通
CCTV7,http://alist.guangyuan.site:8188/rtp/239.77.0.138:5146$广东电信
CCTV7,http://www.liangcl.top:8686/rtp/233.50.200.102:5140$浙江电信
CCTV7,http://www.sjwyp.com:4022/rtp/239.254.200.159:6000$河北电信
CCTV7,http://share.xlangnan.cn:10316/rtp/239.254.200.159:6000$河北电信
CCTV8,http://thhomes.cn:4000/rtp/239.3.1.175:8001$北京联通
CCTV8,http://www.yzddy.top:8800/rtp/239.49.8.77:8000$江苏电信
CCTV8,http://kodbox.guangyuan.site:8188/rtp/239.77.0.172:5146$广东电信
CCTV8,http://zczb.aylzline.top:8899/rtp/225.1.2.144:10882$河南联通
CCTV8,http://168250.xyz:1111/rtp/239.5.1.104:5000$天津电信
CCTV8,http://pr.19760929.xyz:9688/rtp/239.77.0.172:5146$广东电信
CCTV8,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.201.116:5140$浙江电信
CCTV8,http://phmanet.com:9999/rtp/239.76.253.158:9000$湖南电信
CCTV8,http://phmanet.com:9999/rtp/239.76.246.158:1234$湖南电信
CCTV8,http://www.sclvip.top:8787/rtp/239.49.8.77:8000$江苏电信
CCTV8,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.199:5140$浙江联通
CCTV8,http://www.lvyjay.win:4022/rtp/233.50.201.116:5140$浙江电信
CCTV8,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.175:8001$北京联通
CCTV8,http://pve.iszbd.com:4022/rtp/225.0.4.137:7980$重庆联通
CCTV8,http://zqh2333.top:2222/rtp/239.94.0.8:5140$四川电信
CCTV8,http://home.scanflove.com:7788/rtp/235.254.198.57:1504$重庆电信
CCTV8,http://r.xace.fun:4999/rtp/239.3.1.175:8001$北京联通
CCTV8,http://www.hiliu.myds.me:18088/rtp/239.69.1.125:10388$湖北电信
CCTV8,http://www.andy-nas.top:8623/rtp/239.76.253.158:9000$湖南电信
CCTV8,http://www.andy-nas.top:8623/rtp/239.76.246.158:1234$湖南电信
CCTV8,http://hiliu.myds.me:18088/rtp/239.69.1.125:10388$湖北电信
CCTV8,http://www.marcvision.xyz:8000/rtp/238.1.78.173:7256$安徽电信
CCTV8,http://b.xiongnas.top:8888/rtp/239.3.1.175:8001$北京联通
CCTV8,http://www.maomizi.cn:9530/rtp/239.77.0.172:5146$广东电信
CCTV8,http://zb.hexuntong.net:8188/rtp/239.3.1.175:8001$北京联通
CCTV8,http://esxi.juzhijian.com:8822/rtp/239.16.20.8:10080$河南电信
CCTV8,http://www.maomizi.cn:9527/rtp/239.77.0.172:5146$广东电信
CCTV8,http://www.lizhinas.top:10086/rtp/239.252.219.253:5140$江西电信
CCTV8,http://audios.guangyuan.site:8188/rtp/239.77.0.172:5146$广东电信
CCTV8,http://jxyxnk.x3322.net:4022/rtp/239.252.219.253:5140$江西电信
CCTV8,http://hook.msen.site:8000/rtp/235.254.198.57:1504$重庆电信
CCTV8,http://nas.yzzdxc.cn:16666/rtp/239.37.0.234:5540$吉林电信
CCTV8,http://hs.hejd.net:7088/rtp/233.50.201.116:5140$浙江电信
CCTV8,http://www.liyajun.top:7088/rtp/239.253.92.195:6060$河北联通
CCTV8,http://woc.iiiya.cn:18888/rtp/239.61.3.37:9740$福建电信
CCTV8,http://home.amucn.net:8800/rtp/239.49.8.77:8000$江苏电信
CCTV8,http://iptv.xxika.net:8188/rtp/239.77.0.172:5146$广东电信
CCTV8,http://z.d4p.cn:8000/rtp/239.49.8.77:8000$江苏电信
CCTV8,http://server.juzhijian.com:8822/rtp/239.16.20.8:10080$河南电信
CCTV8,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.125:10388$湖北电信
CCTV8,http://a.xiongnas.top:8888/rtp/239.3.1.175:8001$北京联通
CCTV8,http://kms.yzzdxc.cn:16666/rtp/239.37.0.234:5540$吉林电信
CCTV8,http://joyznm.i234.me:20000/rtp/239.3.1.175:8001$北京联通
CCTV8,http://101.wifi98.com:9001/rtp/232.0.0.173:1234$辽宁联通
CCTV8,http://alist.guangyuan.site:8188/rtp/239.77.0.172:5146$广东电信
CCTV8,http://www.liangcl.top:8686/rtp/233.50.201.116:5140$浙江电信
CCTV8,http://www.sjwyp.com:4022/rtp/239.254.201.155:7208$河北电信
CCTV9,http://thhomes.cn:4000/rtp/239.3.1.62:8112$北京联通
CCTV9,http://www.yzddy.top:8800/rtp/239.49.8.53:9814$江苏电信
CCTV9,http://kodbox.guangyuan.site:8188/rtp/239.77.0.135:5146$广东电信
CCTV9,http://zczb.aylzline.top:8899/rtp/225.1.2.80:10474$河南联通
CCTV9,http://168250.xyz:1111/rtp/239.5.1.9:5000$天津电信
CCTV9,http://pr.19760929.xyz:9688/rtp/239.77.0.135:5146$广东电信
CCTV9,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.200.23:5140$浙江电信
CCTV9,http://phmanet.com:9999/rtp/239.76.246.159:1234$湖南电信
CCTV9,http://phmanet.com:9999/rtp/239.76.253.159:9000$湖南电信
CCTV9,http://www.sclvip.top:8787/rtp/239.49.8.53:9814$江苏电信
CCTV9,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.121:5140$浙江联通
CCTV9,http://www.lvyjay.win:4022/rtp/233.50.200.23:5140$浙江电信
CCTV9,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.62:8112$北京联通
CCTV9,http://pve.iszbd.com:4022/rtp/225.0.4.131:7980$重庆联通
CCTV9,http://zqh2333.top:2222/rtp/239.94.0.9:5140$四川电信
CCTV9,http://home.scanflove.com:7788/rtp/235.254.198.58:1508$重庆电信
CCTV9,http://r.xace.fun:4999/rtp/239.3.1.62:8112$北京联通
CCTV9,http://www.hiliu.myds.me:18088/rtp/239.69.1.104:10262$湖北电信
CCTV9,http://www.andy-nas.top:8623/rtp/239.76.246.159:1234$湖南电信
CCTV9,http://www.andy-nas.top:8623/rtp/239.76.253.159:9000$湖南电信
CCTV9,http://hiliu.myds.me:18088/rtp/239.69.1.104:10262$湖北电信
CCTV9,http://www.marcvision.xyz:8000/rtp/238.1.78.240:7792$安徽电信
CCTV9,http://b.xiongnas.top:8888/rtp/239.3.1.62:8112$北京联通
CCTV9,http://www.maomizi.cn:9530/rtp/239.77.0.135:5146$广东电信
CCTV9,http://zb.hexuntong.net:8188/rtp/239.3.1.62:8112$北京联通
CCTV9,http://esxi.juzhijian.com:8822/rtp/239.16.20.9:10090$河南电信
CCTV9,http://www.maomizi.cn:9527/rtp/239.77.0.135:5146$广东电信
CCTV9,http://www.lizhinas.top:10086/rtp/239.252.220.186:5140$江西电信
CCTV9,http://audios.guangyuan.site:8188/rtp/239.77.0.135:5146$广东电信
CCTV9,http://jxyxnk.x3322.net:4022/rtp/239.252.220.186:5140$江西电信
CCTV9,http://hook.msen.site:8000/rtp/235.254.198.58:1508$重庆电信
CCTV9,http://nas.yzzdxc.cn:16666/rtp/239.37.0.001:5540$吉林电信
CCTV9,http://hs.hejd.net:7088/rtp/233.50.200.23:5140$浙江电信
CCTV9,http://www.liyajun.top:7088/rtp/239.253.92.107:6020$河北联通
CCTV9,http://woc.iiiya.cn:18888/rtp/239.61.2.172:9020$福建电信
CCTV9,http://home.amucn.net:8800/rtp/239.49.8.53:9814$江苏电信
CCTV9,http://iptv.xxika.net:8188/rtp/239.77.0.135:5146$广东电信
CCTV9,http://z.d4p.cn:8000/rtp/239.49.8.53:9814$江苏电信
CCTV9,http://server.juzhijian.com:8822/rtp/239.16.20.9:10090$河南电信
CCTV9,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.104:10262$湖北电信
CCTV9,http://a.xiongnas.top:8888/rtp/239.3.1.62:8112$北京联通
CCTV9,http://kms.yzzdxc.cn:16666/rtp/239.37.0.001:5540$吉林电信
CCTV9,http://joyznm.i234.me:20000/rtp/239.3.1.62:8112$北京联通
CCTV9,http://101.wifi98.com:9001/rtp/232.0.0.137:1234$辽宁联通
CCTV9,http://alist.guangyuan.site:8188/rtp/239.77.0.135:5146$广东电信
CCTV9,http://www.liangcl.top:8686/rtp/233.50.200.23:5140$浙江电信
CCTV9,http://www.sjwyp.com:4022/rtp/239.254.200.59:8112$河北电信
CCTV10,http://thhomes.cn:4000/rtp/239.3.1.63:8116$北京联通
CCTV10,http://www.yzddy.top:8800/rtp/239.49.8.54:9818$江苏电信
CCTV10,http://kodbox.guangyuan.site:8188/rtp/239.77.0.134:5146$广东电信
CCTV10,http://zczb.aylzline.top:8899/rtp/225.1.2.81:10480$河南联通
CCTV10,http://168250.xyz:1111/rtp/239.5.1.10:5000$天津电信
CCTV10,http://pr.19760929.xyz:9688/rtp/239.77.0.134:5146$广东电信
CCTV10,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.200.22:5140$浙江电信
CCTV10,http://phmanet.com:9999/rtp/239.76.253.160:9000$湖南电信
CCTV10,http://phmanet.com:9999/rtp/239.76.246.160:1234$湖南电信
CCTV10,http://www.sclvip.top:8787/rtp/239.49.8.54:9818$江苏电信
CCTV10,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.122:5140$浙江联通
CCTV10,http://www.lvyjay.win:4022/rtp/233.50.200.22:5140$浙江电信
CCTV10,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.63:8116$北京联通
CCTV10,http://pve.iszbd.com:4022/rtp/225.0.4.130:7980$重庆联通
CCTV10,http://zqh2333.top:2222/rtp/239.94.0.10:5140$四川电信
CCTV10,http://home.scanflove.com:7788/rtp/235.254.198.59:1512$重庆电信
CCTV10,http://r.xace.fun:4999/rtp/239.3.1.63:8116$北京联通
CCTV10,http://www.hiliu.myds.me:18088/rtp/239.69.1.105:10268$湖北电信
CCTV10,http://www.andy-nas.top:8623/rtp/239.76.253.160:9000$湖南电信
CCTV10,http://www.andy-nas.top:8623/rtp/239.76.246.160:1234$湖南电信
CCTV10,http://hiliu.myds.me:18088/rtp/239.69.1.105:10268$湖北电信
CCTV10,http://www.marcvision.xyz:8000/rtp/238.1.78.241:7800$安徽电信
CCTV10,http://b.xiongnas.top:8888/rtp/239.3.1.63:8116$北京联通
CCTV10,http://www.maomizi.cn:9530/rtp/239.77.0.134:5146$广东电信
CCTV10,http://zb.hexuntong.net:8188/rtp/239.3.1.63:8116$北京联通
CCTV10,http://esxi.juzhijian.com:8822/rtp/239.16.20.10:10100$河南电信
CCTV10,http://www.maomizi.cn:9527/rtp/239.77.0.134:5146$广东电信
CCTV10,http://www.lizhinas.top:10086/rtp/239.252.220.91:5140$江西电信
CCTV10,http://audios.guangyuan.site:8188/rtp/239.77.0.134:5146$广东电信
CCTV10,http://jxyxnk.x3322.net:4022/rtp/239.252.220.91:5140$江西电信
CCTV10,http://hook.msen.site:8000/rtp/235.254.198.59:1512$重庆电信
CCTV10,http://nas.yzzdxc.cn:16666/rtp/239.37.0.007:5540$吉林电信
CCTV10,http://hs.hejd.net:7088/rtp/233.50.200.22:5140$浙江电信
CCTV10,http://www.liyajun.top:7088/rtp/239.253.92.196:6061$河北联通
CCTV10,http://woc.iiiya.cn:18888/rtp/239.61.2.176:9044$福建电信
CCTV10,http://home.amucn.net:8800/rtp/239.49.8.54:9818$江苏电信
CCTV10,http://iptv.xxika.net:8188/rtp/239.77.0.134:5146$广东电信
CCTV10,http://z.d4p.cn:8000/rtp/239.49.8.54:9818$江苏电信
CCTV10,http://server.juzhijian.com:8822/rtp/239.16.20.10:10100$河南电信
CCTV10,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.105:10268$湖北电信
CCTV10,http://a.xiongnas.top:8888/rtp/239.3.1.63:8116$北京联通
CCTV10,http://kms.yzzdxc.cn:16666/rtp/239.37.0.007:5540$吉林电信
CCTV10,http://joyznm.i234.me:20000/rtp/239.3.1.63:8116$北京联通
CCTV10,http://101.wifi98.com:9001/rtp/232.0.0.138:1234$辽宁联通
CCTV10,http://alist.guangyuan.site:8188/rtp/239.77.0.134:5146$广东电信
CCTV10,http://www.liangcl.top:8686/rtp/233.50.200.22:5140$浙江电信
CCTV10,http://www.sjwyp.com:4022/rtp/239.254.200.160:6000$河北电信
CCTV11,http://thhomes.cn:4000/rtp/239.3.1.152:8120$北京联通
CCTV11,http://www.yzddy.top:8800/rtp/239.49.0.127:8000$江苏电信
CCTV11,http://kodbox.guangyuan.site:8188/rtp/239.77.1.108:5146$广东电信
CCTV11,http://zczb.aylzline.top:8899/rtp/225.1.2.220:11434$河南联通
CCTV11,http://168250.xyz:1111/rtp/239.5.1.137:5000$天津电信
CCTV11,http://pr.19760929.xyz:9688/rtp/239.77.1.108:5146$广东电信
CCTV11,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.200.132:5140$浙江电信
CCTV11,http://phmanet.com:9999/rtp/239.76.245.251:1234$湖南电信
CCTV11,http://phmanet.com:9999/rtp/239.76.252.251:9000$湖南电信
CCTV11,http://www.sclvip.top:8787/rtp/239.49.0.127:8000$江苏电信
CCTV11,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.11:5140$浙江联通
CCTV11,http://www.lvyjay.win:4022/rtp/233.50.200.132:5140$浙江电信
CCTV11,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.152:8120$北京联通
CCTV11,http://pve.iszbd.com:4022/rtp/225.0.4.218:7980$重庆联通
CCTV11,http://zqh2333.top:2222/rtp/239.94.0.11:5140$四川电信
CCTV11,http://home.scanflove.com:7788/rtp/235.254.198.7:1304$重庆电信
CCTV11,http://r.xace.fun:4999/rtp/239.3.1.152:8120$北京联通
CCTV11,http://www.hiliu.myds.me:18088/rtp/239.69.1.154:10560$湖北电信
CCTV11,http://www.andy-nas.top:8623/rtp/239.76.245.251:1234$湖南电信
CCTV11,http://www.andy-nas.top:8623/rtp/239.76.252.251:9000$湖南电信
CCTV11,http://hiliu.myds.me:18088/rtp/239.69.1.154:10560$湖北电信
CCTV11,http://www.marcvision.xyz:8000/rtp/238.1.78.206:7502$安徽电信
CCTV11,http://b.xiongnas.top:8888/rtp/239.3.1.152:8120$北京联通
CCTV11,http://www.maomizi.cn:9530/rtp/239.77.1.108:5146$广东电信
CCTV11,http://zb.hexuntong.net:8188/rtp/239.3.1.152:8120$北京联通
CCTV11,http://esxi.juzhijian.com:8822/rtp/239.16.20.11:10110$河南电信
CCTV11,http://www.maomizi.cn:9527/rtp/239.77.1.108:5146$广东电信
CCTV11,http://www.lizhinas.top:10086/rtp/239.252.219.78:5140$江西电信
CCTV11,http://audios.guangyuan.site:8188/rtp/239.77.1.108:5146$广东电信
CCTV11,http://jxyxnk.x3322.net:4022/rtp/239.252.219.78:5140$江西电信
CCTV11,http://hook.msen.site:8000/rtp/235.254.198.7:1304$重庆电信
CCTV11,http://hs.hejd.net:7088/rtp/233.50.200.132:5140$浙江电信
CCTV11,http://www.liyajun.top:7088/rtp/239.253.93.153:6321$河北联通
CCTV11,http://woc.iiiya.cn:18888/rtp/239.61.2.21:8120$福建电信
CCTV11,http://home.amucn.net:8800/rtp/239.49.0.127:8000$江苏电信
CCTV11,http://iptv.xxika.net:8188/rtp/239.77.1.108:5146$广东电信
CCTV11,http://z.d4p.cn:8000/rtp/239.49.0.127:8000$江苏电信
CCTV11,http://server.juzhijian.com:8822/rtp/239.16.20.11:10110$河南电信
CCTV11,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.154:10560$湖北电信
CCTV11,http://a.xiongnas.top:8888/rtp/239.3.1.152:8120$北京联通
CCTV11,http://joyznm.i234.me:20000/rtp/239.3.1.152:8120$北京联通
CCTV11,http://101.wifi98.com:9001/rtp/232.0.0.178:1234$辽宁联通
CCTV11,http://alist.guangyuan.site:8188/rtp/239.77.1.108:5146$广东电信
CCTV11,http://www.liangcl.top:8686/rtp/233.50.200.132:5140$浙江电信
CCTV11,http://www.sjwyp.com:4022/rtp/239.254.201.123:8120$河北电信
CCTV11,http://share.xlangnan.cn:10316/rtp/239.254.201.123:8120$河北电信
CCTV12,http://thhomes.cn:4000/rtp/239.3.1.64:8124$北京联通
CCTV12,http://www.yzddy.top:8800/rtp/239.49.8.55:9822$江苏电信
CCTV12,http://kodbox.guangyuan.site:8188/rtp/239.77.0.136:5146$广东电信
CCTV12,http://zczb.aylzline.top:8899/rtp/225.1.2.82:10486$河南联通
CCTV12,http://168250.xyz:1111/rtp/239.5.1.11:5000$天津电信
CCTV12,http://pr.19760929.xyz:9688/rtp/239.77.0.136:5146$广东电信
CCTV12,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.200.21:5140$浙江电信
CCTV12,http://phmanet.com:9999/rtp/239.76.246.162:1234$湖南电信
CCTV12,http://phmanet.com:9999/rtp/239.76.253.162:9000$湖南电信
CCTV12,http://www.sclvip.top:8787/rtp/239.49.8.55:9822$江苏电信
CCTV12,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.123:5140$浙江联通
CCTV12,http://www.lvyjay.win:4022/rtp/233.50.200.21:5140$浙江电信
CCTV12,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.64:8124$北京联通
CCTV12,http://pve.iszbd.com:4022/rtp/225.0.4.129:7980$重庆联通
CCTV12,http://zqh2333.top:2222/rtp/239.94.0.12:5140$四川电信
CCTV12,http://home.scanflove.com:7788/rtp/235.254.198.60:1516$重庆电信
CCTV12,http://r.xace.fun:4999/rtp/239.3.1.64:8124$北京联通
CCTV12,http://www.hiliu.myds.me:18088/rtp/239.69.1.106:10274$湖北电信
CCTV12,http://www.andy-nas.top:8623/rtp/239.76.246.162:1234$湖南电信
CCTV12,http://www.andy-nas.top:8623/rtp/239.76.253.162:9000$湖南电信
CCTV12,http://hiliu.myds.me:18088/rtp/239.69.1.106:10274$湖北电信
CCTV12,http://www.marcvision.xyz:8000/rtp/238.1.78.242:7808$安徽电信
CCTV12,http://b.xiongnas.top:8888/rtp/239.3.1.64:8124$北京联通
CCTV12,http://www.maomizi.cn:9530/rtp/239.77.0.136:5146$广东电信
CCTV12,http://zb.hexuntong.net:8188/rtp/239.3.1.64:8124$北京联通
CCTV12,http://esxi.juzhijian.com:8822/rtp/239.16.20.12:10120$河南电信
CCTV12,http://www.maomizi.cn:9527/rtp/239.77.0.136:5146$广东电信
CCTV12,http://www.lizhinas.top:10086/rtp/239.252.220.187:5140$江西电信
CCTV12,http://audios.guangyuan.site:8188/rtp/239.77.0.136:5146$广东电信
